event_id,timestamp,property_code,person_id,direction,access_point
E0003618,2025-06-27 08:35:00,LDS-AR,P100405,IN,Gate A
E0002686,2025-06-21 11:48:00,LDN-HQ,P100151,IN,Reception
E0007195,2025-07-24 10:24:00,MCH-CC,P100434,IN,Gate A
E0003356,2025-06-26 16:35:00,GLW-CL,P100548,OUT,Reception
E0009427,2025-08-10 19:37:00,BEL-LG,P100300,OUT,Gate A
E0006819,2025-07-22 10:18:00,EDI-EX,P100230,IN,Gate B
E0004601,2025-07-04 21:55:00,BRI-01,P100436,OUT,Gate B
E0007681,2025-07-28 08:45:00,CDF-BY,P100206,IN,Gate A
E0004292,2025-07-02 08:50:00,BEL-LG,P100257,IN,Gate B
E0003147,2025-06-24 20:10:00,BHM-PR,P100491,OUT,Turnstile 1
E0011165,2025-08-22 11:34:00,CDF-BY,P100034,IN,Gate A
E0011166,2025-08-22 16:59:00,CDF-BY,P100034,OUT,Reception
E0007798,2025-07-29 08:26:00,CDF-BY,P100271,IN,Reception
E0011277,2025-08-23 08:55:00,EDI-EX,P100093,IN,Reception
E0007976,2025-07-30 15:47:00Z,CDF-BY,P100363,OUT,Reception
E0005355,10/07/2025 11:12,CDF-BY,P100299,IN,Gate B
E0008188,2025-08-01 06:27:00,NRW-QP,P100200,OUT,Gate B
E0001346,2025-06-11 09:30:00,GLW-CL,P100091,IN,Gate B
E0001445,2025-06-12 17:42:00,BEL-LG,P100061,OUT,Reception
E0006943,2025-07-22 11:27:00,EDI-EX,P100420,IN,Gate B
E0004537,04/07/2025 08:16,LDN-HQ,P100286,IN,Turnstile 1
E0007104,2025-07-23 07:55:00,LDS-AR,P100063,IN,Turnstile 1
E0007062,2025-07-23 19:10:00,CDF-BY,P100370,OUT,Turnstile 1
E0002423,2025-06-19 11:13:00+01:00,GLW-CL,P100347,OUT,Gate B
E0003475,2025-06-27 14:19:00,BRI-01,P100235,OUT,Gate B
E0002733,2025-06-21 07:24:00,MCH-CC,P100019,IN,Reception
E0000081,2025-06-01 14:09:00,BEL-LG,P100524,OUT,Gate A
E0008035,31/07/2025 10:47,BHM-PR,P100027,IN,Gate B
E0011823,2025-08-27 14:15:00,BRI-01,P100274,OUT,Turnstile 1
E0000336,2025-06-03 10:10:00,BRI-01,P100070,IN,Turnstile 1
E0006046,2025-07-15 17:48:00,BRI-01,P100635,OUT,Gate A
E0010052,2025-08-14 17:39:00,MCH-CC,P100309,OUT,Gate B
E0010199,2025-08-15 21:34:00,BEL-LG,P100332,OUT,Reception
E0006033,2025-07-15 08:30:00,MCH-CC,P100647,IN,Turnstile 1
E0001573,2025-06-13 09:29:00,NRW-QP,P100182,IN,Turnstile 1
E0008999,2025-08-07 22:12:00,GLW-CL,P100455,OUT,Gate A
E0011394,2025-08-24 19:50:00,BHM-PR,P100294,OUT,Gate B
E0000880,2025-06-08 09:56:00,NRW-QP,P100445,IN,Turnstile 1
E0003438,2025-06-26 11:06:00,LDN-HQ,P100371,IN,Turnstile 1
E0011237,2025-08-23 09:28:00,BEL-LG,P100302,IN,Gate B
E0001510,2025-06-12 15:26:00,MCH-CC,P100407,OUT,Turnstile 1
E0001897,2025-06-16 08:49:00,NRW-QP,P100617,IN,Turnstile 1
E0013009,2025-06-19 14:01:00,MCH-CC,X217001,IN,Turnstile 1
E0007977,2025-07-30 07:19:00,BHM-PR,P100595,IN,Turnstile 1
E0011708,26/08/2025 08:35,BEL-LG,P100595,IN,Turnstile 1
E0011680,2025-08-26 09:34:00,BRI-01,P100235,IN,Turnstile 1
E0001846,2025-06-15 07:34:00,MCH-CC,P100022,IN,Turnstile 1
E0000112,2025-06-01 21:02:00Z,CDF-BY,P100045,OUT,Reception
E0000473,2025-06-04 11:16:00,BEL-LG,P100061,IN,Reception
E0007594,2025-07-27 08:15:00,CDF-BY,P100532,IN,Gate B
E0010460,2025-08-17 19:24:00,LDS-AR,P100649,OUT,Reception
E0004247,2025-07-02 15:40:00,EDI-EX,P100575,OUT,Turnstile 1
E0009312,2025-08-09 09:52:00,BEL-LG,P100362,IN,Reception
E0009639,2025-08-11 15:06:00,bri_01,P100125,OUT,Gate A
E0005943,2025-07-14 07:10:00,BRI-01,P100360,IN,Gate B
E0004740,2025-07-06 14:48:00,MCH-CC,P100312,OUT,Reception
E0010942,2025-08-21 17:23:00,GLW-CL,P100091,OUT,Gate A
E0001184,2025-06-10 19:40:00,EDI-EX,P100283,OUT,Reception
E0005999,2025-07-15 20:25:00,BHM-PR,P100387,OUT,Gate A
E0002862,2025-06-22 10:56:00,GLW-CL,P100549,IN,Turnstile 1
E0004398,2025-07-03 10:06:00,LDS-AR,P100341,IN,Gate A
E0012800,2025-06-11 09:51:00,GLW-CL,X239519,IN,Reception
E0009160,2025-08-08 16:09:00,BEL-LG,P100155,OUT,Reception
E0002109,2025-06-17 09:52:00,NRW-QP,P100448,IN,Reception
E0003354,2025-06-26 12:56:00,NRW-QP,P100429,OUT,Reception
E0011215,2025-08-23 08:47:00,MCH-CC,P100196,IN,Gate B
E0006734,2025-07-21 11:58:00,LDN-HQ,P100534,IN,Reception
E0007572,2025-07-27 16:02:00,BRI-01,P100270,OUT,Reception
E0011828,2025-08-27 10:44:00,LDS-AR,P100526,IN,Gate B
E0003571,2025-06-27 11:32:00,LDS-AR,P100176,IN,Reception
E0011083,2025-08-22 13:51:00,EDI EX,P100540,OUT,Turnstile 1
E0009649,2025-08-11 15:50:00,NRW-QP,P100378,OUT,Reception
E0003039,2025-06-23 11:09:00,GLW-CL,P100525,IN,Reception
E0010065,2025-08-14 09:49:00,LDN-HQ,P100495,IN,Reception
E0004078,2025-06-30 07:05:00,LDS-AR,P100459,IN,Gate B
E0009130,08/08/2025 10:27,BRI-01,P100070,IN,Reception
E0008608,2025-08-05 15:42:00,LDN-HQ,P100476,OUT,Gate B
E0011576,2025-08-25 17:04:00,BEL-LG,P100609,OUT,Gate A
E0005285,2025-07-10 09:10:00,NRW-QP,P100353,IN,Gate B
E0011273,2025-08-23 11:29:00,NRW-QP,P100104,IN,Gate B
E0011571,25/08/2025 07:00,EDI-EX,P100633,IN,Turnstile 1
E0005873,2025-07-13 11:50:00,BEL-LG,P100052,IN,Reception
E0002187,2025-06-18 07:59:00,LDS-AR,P100284,IN,Gate B
E0005460,2025-07-11 06:39:00,Unknown,P100185,OUT,Gate A
E0009791,12/08/2025 11:35,GLW-CL,P100267,IN,Gate A
E0001194,2025-06-10 17:29:00,CDF-BY,P100281,OUT,Reception
E0000046,2025-06-01 08:19:00,BEL LG,P100055,IN,Gate B
E0000977,2025-06-09 07:53:00,MCH-CC,P100040,IN,Gate B
E0010665,2025-08-18 20:54:00,BRI-01,P100573,OUT,Gate A
E0009105,2025-08-08 17:07:00+01:00,LDN-HQ,P100578,OUT,Turnstile 1
E0001579,2025-06-13 16:15:00,EDI-EX,P100521,OUT,Reception
E0008597,2025-08-05 10:17:00,BEL-LG,P100519,IN,Reception
E0002983,2025-06-23 18:02:00,edi-ex,P100033,OUT,Turnstile 1
E0002964,2025-06-23 10:11:00,MCH-CC,P100324,IN,Turnstile 1
E0005810,2025-07-13 16:06:00,LDN-HQ,P100371,OUT,Gate A
E0004345,2025-07-02 17:16:00+00:00,BRI-01,P100079,OUT,Gate B
E0001585,2025-06-13 19:21:00,MCH-CC,P100147,OUT,Gate A
E0009273,2025-08-08 14:00:00,LDS-AR,P100168,OUT,Reception
E0007202,2025-07-24 17:13:00,LDS-AR,P100382,OUT,Turnstile 1
E0011227,2025-08-23 10:21:00,BEL-LG,P100404,IN,Turnstile 1
E0009486,2025-08-10 17:13:00,NRW-QP,P100310,OUT,Gate B
E0008139,2025-08-01 20:19:00+00:00,BHM-PR,P100314,OUT,Gate A
E0003972,2025-06-29 20:56:00,nrw-qp,P100053,OUT,Gate B
E0006394,2025-07-18 13:39:00,GLW-CL,P100497,OUT,Reception
E0005153,2025-07-09 10:28:00,GLW-CL,P100489,IN,Gate A
E0000316,2025-06-02 17:38:00,GLW-CL,P100416,OUT,Gate B
E0011282,2025-08-23 16:54:00,CDF-BY,P100333,OUT,Gate A
E0005614,2025-07-12 12:39:00,BEL-LG,P100582,OUT,Reception
E0005894,2025-07-14 16:40:00,BEL-LG,P100427,OUT,Turnstile 1
E0010316,2025-08-15 16:26:00Z,,P100635,OUT,Gate A
E0010266,2025-08-15 15:42:00,MCH-CC,P100580,OUT,Gate B
E0003014,2025-06-23 07:02:00,CDF-BY,P100502,IN,Gate B
E0002841,2025-06-22 08:16:00,LDN-HQ,P100551,IN,Reception
E0001625,2025-06-13 20:02:00,BHM-PR,P100563,OUT,Gate A
E0008700,2025-08-05 09:03:00,CDF-BY,P100119,IN,Gate A
E0003985,2025-06-30 08:13:00,LDS-AR,P100392,IN,Gate A
E0006272,2025-07-17 14:38:00,NRW-QP,P100099,OUT,Reception
E0004880,2025-07-07 12:17:00,EDI-EX,P100243,OUT,Gate B
E0002316,2025-06-19 15:41:00,LDS-AR,P100513,OUT,Gate B
E0003313,2025-06-26 07:03:00,CDF-BY,P100493,IN,Turnstile 1
E0007943,2025-07-30 18:33:00,EDI-EX,P100164,OUT,Gate B
E0010904,2025-08-20 17:37:00,LDS-AR,P100391,OUT,Reception
E0001072,2025-06-09 16:01:00,NRW-QP,P100552,OUT,Gate B
E0003255,2025-06-25 21:10:00,CDF-BY,P100041,OUT,Gate B
E0005523,2025-07-11 07:28:00,MCH-CC,P100192,IN,Reception
E0006761,2025-07-21 09:26:00,NRW-QP,P100479,IN,Reception
E0002405,2025-06-19 09:16:00,BEL-LG,P100197,IN,Gate A
E0010924,2025-08-20 15:47:00,LDN-HQ,P100126,OUT,Gate B
E0005126,2025-07-08 08:31:00,BRI-01,P100644,IN,Gate B
E0000410,03/06/2025 09:00,GLW-CL,P100030,IN,Gate B
E0007964,2025-07-30 16:42:00,EDI-EX,P100043,OUT,Reception
E0000038,01/06/2025 10:13,NRW-QP,P100011,IN,Gate B
E0011670,2025-08-26 19:51:00+00:00,NRW-QP,P100104,OUT,Gate B
E0000577,2025-06-05 19:40:00,BEL-LG,P100565,OUT,Reception
E0012624,2025-07-19 11:58:00,GLW-CL,X201793,IN,Gate B
E0003387,2025-06-26 16:32:00Z,MCH-CC,P100002,OUT,Gate A
E0002974,2025-06-23 10:45:00,MCH-CC,P100232,IN,Gate A
E0011369,24/08/2025 08:20,BEL-LG,P100015,IN,Gate B
E0008404,2025-08-02 15:44:00,BRI-01,P100070,OUT,Gate B
E0000714,2025-06-06 07:02:00,BEL-LG,P100103,IN,Turnstile 1
E0003602,2025-06-27 19:28:00+00:00,CDF-BY,P100205,OUT,Turnstile 1
E0006183,2025-07-16 07:33:00,GLW-CL,P100625,IN,Reception
E0004005,2025-06-30 09:32:00,LDN-HQ,P100151,IN,Gate B
E0001088,2025-06-09 17:47:00,MCH-CC,P100612,OUT,Reception
E0011073,2025-08-22 13:59:00,NRW-QP,P100298,OUT,Reception
E0002336,2025-06-19 19:14:00,LDN-HQ,P100018,OUT,Gate B
E0012331,31/08/2025 08:52,MCH-CC,P100260,IN,Gate B
E0008769,06/08/2025 08:47,BEL-LG,P100362,IN,Reception
E0004723,05/07/2025 10:50,EDI-EX,P100283,IN,Turnstile 1
E0001455,2025-06-12 07:02:00,LDN-HQ,P100527,IN,Gate A
E0005515,2025-07-11 11:04:00,MCH-CC,P100460,IN,Reception
E0007609,2025-07-28 10:49:00,CDF-BY,P100205,IN,Gate B
E0004030,2025-06-30 15:18:00,BRI-01,P100491,OUT,Turnstile 1
E0000882,2025-06-08 10:53:00,GLW-CL,P100569,IN,Gate B
E0002907,2025-06-22 08:21:00,NRW-QP,P100445,IN,Gate A
E0001711,2025-06-14 09:48:00,NRW-QP,P100150,IN,Reception
E0004140,2025-07-01 17:26:00,LDS-AR,P100094,OUT,Gate A
E0006736,2025-07-21 10:21:00,NRW-QP,P100622,IN,Gate B
E0008168,2025-08-01 10:55:00,BRISTOL-01,P100381,IN,Turnstile 1
E0006131,2025-07-16 11:55:00,NRW-QP,P100492,IN,Gate B
E0012517,2025-08-08 08:28:00,LDN-HQ,X226100,OUT,Reception
E0002246,2025-06-18 17:02:00,LDS-AR,P100023,OUT,Gate A
E0008845,2025-08-06 16:40:00,LDS-AR,P100450,OUT,Reception
E0012733,2025-08-07 16:36:00,CDF-BY,X257831,IN,Turnstile 1
E0006119,2025-07-16 09:39:00,CDF-BY,P100536,IN,Gate B
E0006283,17/07/2025 07:51,LDN-HQ,P100495,IN,Gate A
E0006342,17/07/2025 10:43,NRW-QP,P100629,IN,Reception
E0010771,2025-08-19 10:08:00,BRI-01,P100522,IN,Turnstile 1
E0008263,2025-08-01 15:09:00,LDN-HQ,P100597,OUT,Reception
E0000240,2025-06-02 17:57:00,CDF-BY,P100058,OUT,Turnstile 1
E0006182,2025-07-16 16:10:00,EDI-EX,P100630,OUT,Gate A
E0013022,2025-06-16 07:46:00,BRI-01,X210104,OUT,Turnstile 1
E0011392,2025-08-24 14:32:00,LDS-AR,P100339,OUT,Turnstile 1
E0001598,2025-06-13 18:15:00,MCH-CC,P100377,OUT,Gate A
E0008012,2025-07-31 09:44:00,BRI-01,P100275,IN,Gate B
E0001098,2025-06-09 07:46:00,BRI-01,P100462,IN,Turnstile 1
E0000395,2025-06-03 07:11:00,LDN-HQ,P100167,IN,Gate B
E0009483,2025-08-10 09:15:00,BEL-LG,P100616,IN,Turnstile 1
E0001902,2025-06-16 17:20:00,EDI-EX,P100577,OUT,Gate A
E0009111,2025-08-08 21:50:00,CDF-BY,P100239,OUT,Reception
E0004124,2025-07-01 11:23:00,BEL-LG,P100362,IN,Gate A
E0011866,2025-08-27 21:22:00,BHM-PR,P100361,OUT,Turnstile 1
E0001181,2025-06-10 12:35:00,MCH-CC,P100312,OUT,Gate B
E0006947,2025-07-22 11:39:00,BHM-PR,P100099,IN,Gate A
E0001912,2025-06-16 09:51:00,NRW-QP,P100378,IN,Turnstile 1
E0009927,2025-08-13 17:14:00,GLW-CL,P100642,OUT,Reception
E0008603,05/08/2025 08:20,LDN-HQ,P100089,IN,Gate A
E0003007,2025-06-23 08:00:00,BHM-PR,P100398,IN,Gate A
E0002215,2025-06-18 18:39:00,BHM-PR,P100102,OUT,Reception
E0008293,2025-08-01 12:58:00,CDF-BY,P100395,OUT,Reception
E0002782,2025-06-21 07:15:00,NRW-QP,P100024,IN,Reception
E0005747,13/07/2025 07:22,BEL-LG,P100201,IN,Gate B
E0008378,2025-08-02 16:51:00,NRW-QP,P100050,OUT,Reception
E0008966,2025-08-07 11:45:00,MCH-CC,P100440,IN,Reception
E0003708,2025-06-28 12:35:00,NRW-QP,P100225,OUT,Reception
E0005381,2025-07-10 08:22:00,LDS-AR,P100345,IN,Gate A
E0002880,2025-06-22 09:32:00,CDF-BY,P100553,IN,Reception
E0009039,2025-08-07 18:34:00,BEL-LG,P100619,OUT,Reception
E0010908,2025-08-20 20:53:00+01:00,LDS-AR,P100425,OUT,Reception
E0009538,2025-08-10 17:24:00,BRI-01,P100117,OUT,Gate B
E0008426,2025-08-03 15:20:00,Cardiff Bay,P100219,OUT,Turnstile 1
E0011609,2025-08-25 10:44:00,NRW-QP,P100514,IN,Gate B
E0007192,2025-07-24 07:04:00,NRW-QP,P100552,IN,Reception
E0009254,2025-08-08 08:19:00,BHM-PR,P100336,IN,Gate B
E0005900,2025-07-14 13:00:00,BRI-01,P100184,OUT,Turnstile 1
E0009287,2025-08-08 10:44:00,NRW-QP,P100246,IN,Gate A
E0012770,2025-06-15 15:42:00,LDN-HQ,X201452,OUT,Turnstile 1
E0001692,2025-06-13 09:43:00,NRW-QP,P100288,IN,Reception
E0005501,2025-07-11 18:45:00Z,MCH-CC,P100374,OUT,Gate A
E0010376,2025-08-16 17:37:00,LDN-HQ,P100386,OUT,Gate B
E0007699,2025-07-28 13:41:00,LDS-AR,P100355,OUT,Reception
E0000124,2025-06-01 11:02:00,EDI-EX,P100451,IN,Turnstile 1
E0008230,2025-08-01 09:19:00,LDN-HQ,P100247,IN,Reception
E0001953,2025-06-16 12:42:00,GLW-CL,P100276,OUT,Gate B
E0011269,2025-08-23 07:12:00,BEL-LG,P100123,IN,Gate A
E0006955,22/07/2025 09:12,MCH-CC,P100440,IN,Reception
E0010669,2025-08-18 13:29:00,BHM-PR,P100202,OUT,Gate A
E0009738,2025-08-12 10:15:00,LDN-HQ,P100043,IN,Reception
E0009165,2025-08-08 08:53:00,BHM-PR,P100317,IN,Gate A
E0009479,2025-08-10 11:12:00,NRW-QP,P100334,IN,Reception
E0003222,2025-06-25 11:23:00,CDF-BY,P100239,IN,Reception
E0008569,2025-08-04 14:43:00,NRW-QP,P100278,OUT,Gate B
E0000907,2025-06-08 15:43:00,CDF-BY,P100597,OUT,Turnstile 1
E0006351,2025-07-17 20:33:00,CDF-BY,P100331,OUT,Turnstile 1
E0012205,2025-08-30 13:46:00Z,LDN-HQ,P100337,OUT,Reception
E0010973,2025-08-21 17:29:00,GLW-CL,P100377,OUT,Turnstile 1
E0007516,2025-07-27 16:49:00,LDS-AR,P100370,OUT,Gate B
E0004692,2025-07-05 19:05:00+01:00,BHM-PR,P100544,OUT,Turnstile 1
E0009508,2025-08-10 15:12:00,EDI-EX,P100572,OUT,Turnstile 1
E0005578,2025-07-12 16:20:00+00:00,EDI-EX,P100057,OUT,Gate A
E0012902,2025-07-07 12:24:00,GLW-CL,X270487,OUT,Turnstile 1
E0005685,2025-07-12 08:27:00,Cardiff Bay,P100219,IN,Turnstile 1
E0001892,2025-06-16 16:53:00,BEL-LG,P100481,OUT,Gate B
E0008871,2025-08-06 07:49:00,MCH-CC,P100232,IN,Gate B
E0005438,2025-07-11 20:02:00,GLW-CL,P100223,OUT,Gate B
E0008132,2025-07-31 08:38:00,MCH-CC,P100242,IN,Turnstile 1
E0000296,2025-06-02 13:01:00,LDS-AR,P100009,OUT,Gate A
E0001047,2025-06-09 09:39:00,MCH-CC,P100196,IN,Gate A
E0003564,2025-06-27 08:16:00,LDN-HQ,P100591,IN,Reception
E0005504,2025-07-11 07:42:00,BEL-LG,P100256,IN,Turnstile 1
E0008377,02/08/2025 09:23,NRW-QP,P100050,IN,Reception
E0001786,2025-06-15 17:13:00,MCH-CC,P100174,OUT,Gate A
E0010100,14/08/2025 09:08,BHM-PR,P100252,IN,Gate B
E0000287,2025-06-02 07:40:00,BHM-PR,P100186,IN,Reception
E0005031,2025-07-07 08:44:00,MCH-CC,P100196,IN,Gate B
E0007090,2025-07-23 08:50:00,BHM-PR,P100269,IN,Reception
E0001759,2025-06-14 21:56:00,BEL-LG,P100216,OUT,Gate B
E0012182,2025-08-29 08:09:00,NRW-QP,P100411,IN,Gate A
E0001285,2025-06-11 20:07:00,BHM-PR,P100443,OUT,Gate B
E0004194,2025-07-01 17:18:00,MCH-CC,P100016,OUT,Reception
E0010582,2025-08-18 14:22:00,LDS-AR,P100605,OUT,Reception
E0011113,2025-08-22 21:51:00,LDS-AR,P100021,OUT,Reception
E0004329,2025-07-02 15:53:00,BEL-LG,P100452,OUT,Gate A
E0010830,2025-08-19 18:03:00,BRI-01,P100079,OUT,Turnstile 1
E0009292,2025-08-08 19:55:00,GLW-CL,P100547,OUT,Gate A
E0011338,2025-08-23 10:41:00,Unknown,P100411,IN,Reception
E0003034,2025-06-23 17:31:00,LDS-AR,P100442,OUT,Reception
E0003706,2025-06-28 14:36:00+00:00,NRW-QP,P100150,OUT,Gate B
E0009660,2025-08-11 10:07:00,MCH-CC,P100192,IN,Turnstile 1
E0000550,2025-06-04 13:08:00+01:00,EDI-EX,P100240,OUT,Reception
E0003483,2025-06-27 14:22:00,LDN-HQ,P100386,OUT,Gate A
E0007707,2025-07-28 15:32:00Z,BHM-PR,P100403,OUT,Gate B
E0004792,2025-07-06 11:09:00,LDN-HQ,P100247,IN,Gate A
E0009474,2025-08-10 08:51:00,MCH-CC,P100458,IN,Turnstile 1
E0012986,2025-08-18 15:06:00,BRI-01,X217806,IN,Gate B
E0010026,2025-08-14 15:32:00,BEL-LG,P100097,OUT,Gate A
E0004865,2025-07-06 11:06:00,BHM-PR,P100181,IN,Turnstile 1
E0009771,2025-08-12 07:39:00,BEL-LG,P100082,IN,Reception
E0010478,2025-08-17 22:06:00,BHM-PR,P100202,OUT,Gate A
E0008577,04/08/2025 11:00,NRW-QP,P100428,IN,Reception
E0002649,2025-06-20 08:12:00,BHM-PR,P100153,IN,Gate A
E0002587,2025-06-20 10:11:00,NRW-QP,P100535,IN,Gate A
E0004527,2025-07-04 08:46:00,EDI-EX,P100463,IN,Reception
E0011909,2025-08-27 07:31:00,BHM-PR,P100349,IN,Turnstile 1
E0010792,2025-08-19 08:26:00,EDI-EX,P100379,IN,Turnstile 1
E0007900,2025-07-30 10:16:00,BHM-PR,P100152,IN,Gate A
E0007360,2025-07-25 08:44:00,GLW-CL,P100625,IN,Turnstile 1
E0005545,2025-07-12 07:43:00,BHM-PR,P100231,IN,Gate A
E0004950,2025-07-07 11:42:00,BEL-LG,P100036,IN,Turnstile 1
E0012137,2025-08-29 20:46:00,MCH-CC,P100584,OUT,Turnstile 1
E0002378,2025-06-19 18:33:00,BRI-01,P100587,OUT,Turnstile 1
E0010784,2025-08-19 15:56:00,BEL-LG,P100123,OUT,Turnstile 1
E0004683,05/07/2025 09:32,EDI-EX,P100426,IN,Gate B
E0006152,2025-07-16 14:54:00,BRI-01,P100478,OUT,Turnstile 1
E0008441,2025-08-03 11:07:00,CDF-BY,P100499,IN,Gate A
E0003116,2025-06-24 07:53:00,NRW-QP,P100150,IN,Reception
E0012165,2025-08-29 16:55:00Z,BEL-LG,P100103,OUT,Gate B
E0006832,2025-07-22 08:28:00,LDS-AR,P100132,IN,Gate A
E0011202,2025-08-22 21:54:00,NRW-QP,P100411,OUT,Turnstile 1
E0004027,2025-06-30 11:55:00,BRI-01,P100295,IN,Reception
E0012536,2025-08-09 11:12:00,EDI-EX,X286117,OUT,Gate B
E0008202,2025-08-01 16:23:00,LDS-AR,P100442,OUT,Turnstile 1
E0008110,2025-07-31 09:06:00,BEL-LG,P100015,IN,Turnstile 1
E0008422,2025-08-03 10:44:00,CDF-BY,P100493,IN,Turnstile 1
E0010635,2025-08-18 18:02:00+01:00,MCH-CC,P100464,OUT,Turnstile 1
E0002586,2025-06-20 17:53:00,NRW-QP,P100200,OUT,Reception
E0001304,2025-06-11 10:43:00,EDI-EX,P100163,IN,Gate A
E0012056,2025-08-28 17:19:00,bri_01,P100603,OUT,Gate A
E0012953,2025-08-29 11:30:00,BHM-PR,X224055,IN,Turnstile 1
E0004177,2025-07-01 07:48:00,EDI-EX,P100146,IN,Gate B
E0010711,2025-08-19 17:06:00,GLW-CL,P100406,OUT,Gate A
E0005400,2025-07-10 15:33:00,GLW-CL,P100069,OUT,Turnstile 1
E0007370,2025-07-25 10:07:00,CDF-BY,P100493,IN,Gate B
E0008974,2025-08-07 08:55:00,BRI-01,P100166,IN,Reception
E0011497,2025-08-24 10:14:00,NRW-QP,P100552,IN,Gate A
E0012156,2025-08-29 21:51:00,EDI-EX,P100282,OUT,Turnstile 1
E0008524,2025-08-04 11:52:00,MCH-CC,P100209,IN,Reception
E0008987,2025-08-07 18:52:00,BRI-01,P100163,OUT,Reception
E0001614,2025-06-13 10:07:00,LDS-AR,P100194,IN,Gate A
E0010338,15/08/2025 11:16,BHM-PR,P100361,IN,Gate B
E0008257,2025-08-01 10:50:00,MCH-CC,P100170,IN,Gate A
E0003617,2025-06-27 13:47:00,BEL-LG,P100144,OUT,Turnstile 1
E0007110,2025-07-23 11:51:00,NRW-QP,P100535,IN,Gate A
E0012920,2025-07-09 14:05:00,BRI-01,X217108,IN,Reception
E0004831,2025-07-06 10:55:00,MCH-CC,P100254,IN,Reception
E0004105,2025-07-01 09:36:00,LDN-HQ,P100250,IN,Gate B
E0012794,2025-06-04 18:58:00,MCH-CC,X214419,IN,Reception
E0008815,2025-08-06 18:43:00,NRW-QP,P100568,OUT,Gate B
E0002982,2025-06-23 09:52:00,edi-ex,P100033,IN,Turnstile 1
E0009973,2025-08-13 11:05:00,LDS-AR,P100009,IN,Gate B
E0000468,2025-06-04 17:42:00,LDS-AR,P100322,OUT,Turnstile 1
E0003448,2025-06-26 09:39:00,CDF-BY,P100316,IN,Gate B
E0003996,2025-06-30 14:06:00,NRW-QP,P100321,OUT,Reception
E0009757,2025-08-12 08:31:00,MCH-CC,P100309,IN,Reception
E0005818,2025-07-13 17:49:00,BHM-PR,P100390,OUT,Reception
E0005993,2025-07-15 13:53:00,GLW-CL,P100091,OUT,Turnstile 1
E0006729,2025-07-21 18:49:00,BEL-LG,P100061,OUT,Gate B
E0000107,2025-06-01 08:00:00,BHM-PR,P100177,IN,Gate A
E0006501,2025-07-18 15:57:00,LDN-HQ,P100578,OUT,Turnstile 1
E0012163,2025-08-29 18:43:00,CDF-BY,P100370,OUT,Gate B
E0002639,20/06/2025 10:02,CDF-BY,P100364,IN,Reception
E0003959,2025-06-29 04:04:00,MCH-CC,P100438,OUT,Turnstile 1
E0011617,2025-08-25 11:16:00,LDN-HQ,P100286,IN,Reception
E0012060,2025-08-28 17:24:00,GLW-CL,P100212,OUT,Gate B
E0009471,2025-08-10 12:25:00,CDF-BY,P100205,OUT,Reception
E0009545,2025-08-10 19:33:00,NRW-QP,P100293,OUT,Gate B
E0000412,2025-06-03 07:33:00,LDS-AR,P100517,IN,Turnstile 1
E0011125,2025-08-22 14:19:00,BHM-PR,P100152,OUT,Gate B
E0008073,2025-07-31 14:37:00,CDF-BY,P100574,OUT,Gate A
E0008041,2025-07-31 11:32:00,BEL-LG,P100619,IN,Gate A
E0011127,2025-08-22 18:27:00,BRI-01,P100635,OUT,Gate B
E0011604,2025-08-25 17:43:00,MCH-CC,P100056,OUT,Gate B
E0003329,2025-06-26 17:34:00,EDI-EX,P100417,OUT,Turnstile 1
E0004521,2025-07-04 08:29:00,MCH-CC,P100309,IN,Turnstile 1
E0012114,2025-08-29 11:33:00,BEL-LG,P100619,IN,Turnstile 1
E0004751,2025-07-06 09:15:00,EDI-EX,P100563,IN,Gate A
E0011863,2025-08-27 08:58:00,BEL-LG,P100356,IN,Turnstile 1
E0009905,2025-08-13 09:55:00,LDS-AR,P100526,IN,Gate B
E0001504,2025-06-12 09:15:00,LDN-HQ,P100348,IN,Reception
E0008494,2025-08-03 14:32:00,LDN-HQ,P100533,OUT,Reception
E0005432,2025-07-11 09:55:00,BEL-LG,P100628,IN,Turnstile 1
E0007135,2025-07-23 07:29:00,LDS-AR,P100513,IN,Reception
E0010589,2025-08-18 09:54:00,BHM-PR,P100530,IN,Gate B
E0007316,2025-07-25 11:50:00,MCH-CC,P100260,OUT,Gate B
E0010243,2025-08-15 18:29:00,CDF-BY,P100138,OUT,Reception
E0010393,2025-08-16 10:34:00,BRI-01,P100159,IN,Gate A
E0009285,2025-08-08 07:20:00,Glasgow Clyde,P100396,IN,Gate B
E0001863,2025-06-15 14:02:00,GLW-CL,P100347,OUT,Gate B
E0004120,2025-07-01 20:28:00,MCH-CC,P100374,OUT,Turnstile 1
E0009922,2025-08-13 10:07:00,LDS-AR,P100598,IN,Reception
E0005826,2025-07-13 14:15:00,BEL-LG,P100178,OUT,Gate A
E0002361,2025-06-19 08:46:00,CDF-BY,P100138,IN,Gate A
E0005359,2025-07-10 11:31:00,LDS-AR,P100012,IN,Reception
E0008566,04/08/2025 08:03,LDS-AR,P100608,IN,Turnstile 1
E0002134,2025-06-17 10:15:00,MCH-CC,P100639,IN,Reception
E0008539,2025-08-04 08:28:00,BRI-01,P100369,IN,Gate A
E0002407,2025-06-19 15:25:00+01:00,EDI-EX,P100350,OUT,Gate A
E0000030,2025-06-01 08:01:00,BEL-LG,P100248,IN,Turnstile 1
